METAPOPULATION MODEL results; Date=8/2/2023 Time=23:01:31
===========================================================
B10




   22 populations (22 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       11       0.00       0.98       4.68       8.38      17.00
       12       0.00       0.83       4.48       8.13      17.00
       13       0.00       0.69       4.41       8.14      19.00
       14       0.00       0.57       4.37       8.17      18.00
       15       0.00       0.44       4.29       8.15      16.00
       16       0.00       0.37       4.15       7.93      18.00
       17       0.00       0.31       4.03       7.75      15.00
       18       0.00       0.20       3.99       7.78      17.00
       19       0.00       0.09       3.91       7.74      18.00
       20       0.00       0.00       3.82       7.64      17.00
       21       0.00      -0.07       3.77       7.61      17.00
       22       0.00      -0.22       3.68       7.57      20.00
       23       0.00      -0.25       3.54       7.33      17.00
       24       0.00      -0.25       3.43       7.11      15.00
       25       0.00      -0.37       3.45       7.27      16.00
       26       0.00      -0.38       3.48       7.34      17.00
       27       0.00      -0.44       3.41       7.27      18.00
       28       0.00      -0.45       3.36       7.17      18.00
       29       0.00      -0.53       3.16       6.86      16.00
       30       0.00      -0.66       3.20       7.06      18.00
       31       0.00      -0.71       3.12       6.94      16.00
       32       0.00      -0.80       3.08       6.96      19.00
       33       0.00      -0.77       3.02       6.81      16.00
       34       0.00      -0.80       2.86       6.53      16.00
       35       0.00      -0.85       2.73       6.31      17.00
       36       0.00      -0.91       2.61       6.12      16.00
       37       0.00      -0.95       2.62       6.18      17.00
       38       0.00      -1.08       2.63       6.33      18.00
       39       0.00      -1.15       2.54       6.23      16.00
       40       0.00      -1.09       2.42       5.94      17.00
       41       0.00      -1.16       2.43       6.02      16.00
       42       0.00      -1.11       2.27       5.65      16.00
       43       0.00      -1.11       2.23       5.58      15.00
       44       0.00      -1.22       2.22       5.66      15.00
       45       0.00      -1.25       2.24       5.74      18.00
       46       0.00      -1.29       2.22       5.73      17.00
       47       0.00      -1.26       2.14       5.54      17.00
       48       0.00      -1.30       2.13       5.56      16.00
       49       0.00      -1.39       2.13       5.66      17.00
       50       0.00      -1.38       2.05       5.48      17.00
       51       0.00      -1.43       2.01       5.45      18.00
       52       0.00      -1.39       1.94       5.28      15.00
       53       0.00      -1.37       1.91       5.18      14.00
       54       0.00      -1.48       1.95       5.38      16.00
       55       0.00      -1.49       1.85       5.19      18.00
       56       0.00      -1.49       1.79       5.06      15.00
       57       0.00      -1.44       1.71       4.86      15.00
       58       0.00      -1.40       1.65       4.71      17.00
       59       0.00      -1.50       1.63       4.76      17.00
       60       0.00      -1.50       1.65       4.80      17.00
       61       0.00      -1.53       1.65       4.84      17.00
       62       0.00      -1.57       1.61       4.79      17.00
       63       0.00      -1.69       1.68       5.04      16.00
       64       0.00      -1.65       1.56       4.76      17.00
       65       0.00      -1.73       1.56       4.84      20.00
       66       0.00      -1.68       1.48       4.64      18.00
       67       0.00      -1.62       1.40       4.41      20.00
       68       0.00      -1.63       1.38       4.40      16.00
       69       0.00      -1.73       1.36       4.45      18.00
       70       0.00      -1.59       1.26       4.10      16.00
       71       0.00      -1.63       1.27       4.18      17.00
       72       0.00      -1.63       1.29       4.21      16.00
       73       0.00      -1.66       1.28       4.23      18.00
       74       0.00      -1.61       1.22       4.04      18.00
       75       0.00      -1.58       1.19       3.96      15.00
       76       0.00      -1.53       1.12       3.77      14.00
       77       0.00      -1.63       1.16       3.95      16.00
       78       0.00      -1.63       1.11       3.85      17.00
       79       0.00      -1.63       1.07       3.77      18.00
       80       0.00      -1.54       1.03       3.59      14.00
       81       0.00      -1.64       1.03       3.71      15.00
       82       0.00      -1.63       1.00       3.62      17.00
       83       0.00      -1.56       0.96       3.48      14.00
       84       0.00      -1.56       0.94       3.44      15.00
       85       0.00      -1.62       0.97       3.56      14.00
       86       0.00      -1.60       0.94       3.49      14.00
       87       0.00      -1.53       0.89       3.31      13.00
       88       0.00      -1.58       0.89       3.35      15.00
       89       0.00      -1.55       0.85       3.26      16.00
       90       0.00      -1.54       0.87       3.28      14.00
       91       0.00      -1.67       0.87       3.41      16.00
       92       0.00      -1.51       0.78       3.07      12.00
       93       0.00      -1.51       0.78       3.07      17.00
       94       0.00      -1.37       0.67       2.71      14.00
       95       0.00      -1.36       0.64       2.63      16.00
       96       0.00      -1.43       0.67       2.76      14.00
       97       0.00      -1.48       0.67       2.82      16.00
       98       0.00      -1.45       0.65       2.75      15.00
       99       0.00      -1.45       0.61       2.68      18.00
      100       0.00      -1.41       0.60       2.61      14.00

Trajectory summary (Population 12: Pop 12)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       3.00       3.00       3.00       3.00       3.00
        1       0.00       1.74       3.68       5.62      10.00
        2       0.00       1.39       4.11       6.84      15.00
        3       0.00       1.24       4.15       7.07      15.00
        4       0.00       1.09       4.34       7.60      16.00
        5       0.00       0.93       4.20       7.48      17.00
        6       0.00       0.81       4.11       7.41      18.00
        7       0.00       0.70       4.06       7.42      17.00
        8       0.00       0.63       3.92       7.21      16.00
        9       0.00       0.49       3.80       7.10      15.00
       10       0.00       0.36       3.72       7.09      18.00
       11       0.00       0.21       3.62       7.03      17.00
       12       0.00       0.10       3.41       6.72      16.00
       13       0.00       0.00       3.32       6.64      16.00
       14       0.00      -0.17       3.16       6.49      16.00
       15       0.00      -0.24       3.14       6.51      14.00
       16       0.00      -0.31       3.08       6.46      15.00
       17       0.00      -0.38       2.96       6.30      16.00
       18       0.00      -0.48       2.86       6.19      16.00
       19       0.00      -0.57       2.84       6.24      17.00
       20       0.00      -0.56       2.78       6.11      17.00
       21       0.00      -0.64       2.64       5.93      16.00
       22       0.00      -0.78       2.67       6.13      17.00
       23       0.00      -0.79       2.51       5.81      15.00
       24       0.00      -0.81       2.44       5.69      16.00
       25       0.00      -0.90       2.29       5.48      16.00
       26       0.00      -0.87       2.20       5.27      13.00
       27       0.00      -0.93       2.16       5.26      13.00
       28       0.00      -1.07       2.12       5.30      16.00
       29       0.00      -1.03       1.96       4.95      13.00
       30       0.00      -1.11       1.90       4.91      14.00
       31       0.00      -1.09       1.79       4.68      13.00
       32       0.00      -1.26       1.82       4.89      20.00
       33       0.00      -1.27       1.75       4.76      16.00
       34       0.00      -1.20       1.63       4.45      15.00
       35       0.00      -1.25       1.56       4.38      16.00
       36       0.00      -1.34       1.54       4.41      16.00
       37       0.00      -1.33       1.47       4.26      22.00
       38       0.00      -1.31       1.52       4.35      16.00
       39       0.00      -1.35       1.48       4.31      16.00
       40       0.00      -1.32       1.37       4.06      15.00
       41       0.00      -1.35       1.33       4.01      14.00
       42       0.00      -1.40       1.30       4.00      13.00
       43       0.00      -1.36       1.26       3.88      14.00
       44       0.00      -1.44       1.22       3.88      15.00
       45       0.00      -1.38       1.17       3.71      16.00
       46       0.00      -1.39       1.13       3.65      14.00
       47       0.00      -1.33       1.04       3.42      15.00
       48       0.00      -1.41       1.05       3.50      15.00
       49       0.00      -1.37       1.09       3.54      13.00
       50       0.00      -1.48       1.08       3.65      14.00
       51       0.00      -1.55       1.11       3.77      16.00
       52       0.00      -1.48       1.01       3.50      14.00
       53       0.00      -1.45       0.98       3.40      13.00
       54       0.00      -1.37       0.93       3.22      15.00
       55       0.00      -1.45       0.96       3.37      14.00
       56       0.00      -1.35       0.85       3.05      16.00
       57       0.00      -1.39       0.86       3.11      14.00
       58       0.00      -1.46       0.84       3.15      16.00
       59       0.00      -1.32       0.77       2.85      13.00
       60       0.00      -1.29       0.73       2.75      12.00
       61       0.00      -1.35       0.73       2.81      14.00
       62       0.00      -1.33       0.68       2.70      15.00
       63       0.00      -1.41       0.68       2.77      12.00
       64       0.00      -1.51       0.69       2.89      16.00
       65       0.00      -1.34       0.61       2.55      14.00
       66       0.00      -1.27       0.57       2.41      12.00
       67       0.00      -1.20       0.53       2.26      12.00
       68       0.00      -1.27       0.53       2.33      12.00
       69       0.00      -1.24       0.49       2.23      13.00
       70       0.00      -1.28       0.51       2.30      18.00
       71       0.00      -1.20       0.47       2.15      11.00
       72       0.00      -1.28       0.48       2.24      13.00
       73       0.00      -1.31       0.48       2.27      13.00
       74       0.00      -1.29       0.46       2.22      14.00
       75       0.00      -1.24       0.43       2.10      12.00
       76       0.00      -1.19       0.40       1.98      14.00
       77       0.00      -1.20       0.39       1.99      12.00
       78       0.00      -1.08       0.36       1.80      12.00
       79       0.00      -1.15       0.36       1.88      13.00
       80       0.00      -1.07       0.34       1.75      13.00
       81       0.00      -1.10       0.33       1.75      12.00
       82       0.00      -1.13       0.32       1.77      13.00
       83       0.00      -1.05       0.30       1.66      13.00
       84       0.00      -1.02       0.30       1.61      10.00
       85       0.00      -0.91       0.26       1.44      10.00
       86       0.00      -0.95       0.25       1.44      12.00
       87       0.00      -0.82       0.22       1.26       9.00
       88       0.00      -0.93       0.23       1.40      11.00
       89       0.00      -0.95       0.23       1.41      11.00
       90       0.00      -0.91       0.21       1.33      12.00
       91       0.00      -0.96       0.22       1.40      13.00
       92       0.00      -0.93       0.21       1.35      13.00
       93       0.00      -0.90       0.21       1.31      13.00
       94       0.00      -0.89       0.20       1.28      11.00
       95       0.00      -0.94       0.20       1.33      12.00
       96       0.00      -0.85       0.17       1.20      10.00
       97       0.00      -0.91       0.17       1.24      13.00
       98       0.00      -0.91       0.17       1.26      12.00
       99       0.00      -0.81       0.15       1.11      11.00
      100       0.00      -0.82       0.16       1.14       9.00

Trajectory summary (Population 13: Pop 13)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       5.00       5.00       5.00       5.00       5.00
        1       0.00       3.59       6.03       8.47      14.00
        2       0.00       3.64       6.87      10.11      20.00
        3       0.00       3.52       7.40      11.29      22.00
        4       0.00       3.72       7.80      11.87      23.00
        5       0.00       3.63       7.91      12.18      28.00
        6       0.00       3.50       7.88      12.26      28.00
        7       0.00       3.59       7.99      12.39      24.00
        8       0.00       3.43       7.88      12.32      22.00
        9       0.00       3.38       7.84      12.29      21.00
       10       0.00       2.61       6.05       9.48      17.00
       11       0.00       2.15       5.51       8.87      17.00
       12       0.00       1.76       4.98       8.21      16.00
       13       0.00       1.44       4.66       7.89      19.00
       14       0.00       1.26       4.38       7.50      15.00
       15       0.00       1.07       4.39       7.72      15.00
       16       0.00       0.91       4.26       7.61      16.00
       17       0.00       0.73       4.10       7.46      19.00
       18       0.00       0.53       3.95       7.36      16.00
       19       0.00       0.48       3.96       7.44      14.00
       20       0.00       0.34       3.74       7.14      14.00
       21       0.00       0.14       3.53       6.91      17.00
       22       0.00       0.10       3.47       6.83      15.00
       23       0.00       0.00       3.35       6.70      17.00
       24       0.00      -0.10       3.31       6.71      14.00
       25       0.00      -0.23       3.19       6.60      15.00
       26       0.00      -0.27       3.03       6.32      17.00
       27       0.00      -0.36       2.97       6.30      16.00
       28       0.00      -0.46       2.95       6.37      15.00
       29       0.00      -0.53       2.72       5.96      16.00
       30       0.00      -0.53       2.65       5.84      14.00
       31       0.00      -0.67       2.65       5.97      19.00
       32       0.00      -0.72       2.58       5.88      16.00
       33       0.00      -0.78       2.41       5.59      14.00
       34       0.00      -0.85       2.36       5.57      15.00
       35       0.00      -0.87       2.16       5.19      15.00
       36       0.00      -0.94       2.05       5.05      15.00
       37       0.00      -1.01       2.08       5.18      13.00
       38       0.00      -1.10       2.01       5.12      18.00
       39       0.00      -1.09       1.96       5.00      14.00
       40       0.00      -1.20       1.89       4.97      16.00
       41       0.00      -1.15       1.79       4.73      14.00
       42       0.00      -1.21       1.74       4.69      15.00
       43       0.00      -1.23       1.67       4.57      14.00
       44       0.00      -1.29       1.64       4.58      14.00
       45       0.00      -1.29       1.58       4.45      16.00
       46       0.00      -1.31       1.53       4.37      14.00
       47       0.00      -1.26       1.40       4.06      14.00
       48       0.00      -1.29       1.36       4.01      14.00
       49       0.00      -1.26       1.31       3.88      14.00
       50       0.00      -1.31       1.28       3.87      13.00
       51       0.00      -1.44       1.31       4.05      15.00
       52       0.00      -1.42       1.29       4.01      13.00
       53       0.00      -1.40       1.24       3.88      15.00
       54       0.00      -1.41       1.17       3.76      17.00
       55       0.00      -1.37       1.10       3.57      14.00
       56       0.00      -1.41       1.07       3.54      14.00
       57       0.00      -1.42       1.03       3.49      17.00
       58       0.00      -1.39       0.99       3.37      15.00
       59       0.00      -1.46       0.98       3.42      14.00
       60       0.00      -1.40       0.94       3.27      15.00
       61       0.00      -1.36       0.92       3.19      14.00
       62       0.00      -1.45       0.95       3.35      14.00
       63       0.00      -1.45       0.93       3.30      14.00
       64       0.00      -1.48       0.92       3.31      14.00
       65       0.00      -1.40       0.85       3.11      13.00
       66       0.00      -1.47       0.86       3.19      14.00
       67       0.00      -1.35       0.76       2.86      14.00
       68       0.00      -1.37       0.73       2.84      14.00
       69       0.00      -1.31       0.65       2.61      15.00
       70       0.00      -1.24       0.62       2.49      13.00
       71       0.00      -1.24       0.63       2.49      12.00
       72       0.00      -1.31       0.64       2.60      13.00
       73       0.00      -1.34       0.62       2.59      16.00
       74       0.00      -1.25       0.58       2.41      14.00
       75       0.00      -1.29       0.60       2.49      12.00
       76       0.00      -1.24       0.56       2.35      12.00
       77       0.00      -1.32       0.58       2.49      13.00
       78       0.00      -1.17       0.51       2.19      13.00
       79       0.00      -1.28       0.53       2.34      14.00
       80       0.00      -1.29       0.54       2.37      12.00
       81       0.00      -1.20       0.49       2.18      13.00
       82       0.00      -1.30       0.53       2.36      12.00
       83       0.00      -1.30       0.51       2.31      13.00
       84       0.00      -1.24       0.48       2.20      15.00
       85       0.00      -1.19       0.47       2.14      12.00
       86       0.00      -1.33       0.51       2.36      15.00
       87       0.00      -1.37       0.51       2.40      14.00
       88       0.00      -1.33       0.49       2.31      14.00
       89       0.00      -1.25       0.47       2.18      14.00
       90       0.00      -1.26       0.46       2.18      13.00
       91       0.00      -1.21       0.43       2.06      13.00
       92       0.00      -1.10       0.37       1.83      15.00
       93       0.00      -1.11       0.37       1.85      11.00
       94       0.00      -1.10       0.38       1.85      14.00
       95       0.00      -1.19       0.40       1.99      13.00
       96       0.00      -1.10       0.35       1.80      14.00
       97       0.00      -1.07       0.35       1.78      12.00
       98       0.00      -1.06       0.34       1.74      14.00
       99       0.00      -1.01       0.33       1.67      10.00
      100       0.00      -1.09       0.34       1.78      12.00

Trajectory summary (Population 14: Pop 14)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       2.00       2.00       2.00       2.00       2.00
        1       0.00       0.74       2.25       3.76       9.00
        2       0.00       0.38       2.20       4.01      10.00
        3       0.00       0.15       2.04       3.93       9.00
        4       0.00      -0.07       1.88       3.83      10.00
        5       0.00      -0.27       1.67       3.60      10.00
        6       0.00      -0.42       1.46       3.34      10.00
        7       0.00      -0.52       1.25       3.01       9.00
        8       0.00      -0.66       1.15       2.95       9.00
        9       0.00      -0.74       1.03       2.81       9.00
       10       0.00       0.00       0.00       0.00       0.00
       11       0.00       0.00       0.00       0.00       0.00
       12       0.00       0.00       0.00       0.00       0.00
       13       0.00       0.00       0.00       0.00       0.00
       14       0.00       0.00       0.00       0.00       0.00
       15       0.00       0.00       0.00       0.00       0.00
       16       0.00       0.00       0.00       0.00       0.00
       17       0.00       0.00       0.00       0.00       0.00
       18       0.00       0.00       0.00       0.00       0.00
       19       0.00       0.00       0.00       0.00       0.00
       20       0.00       0.00       0.00       0.00       0.00
       21       0.00       0.00       0.00       0.00       0.00
       22       0.00       0.00       0.00       0.00       0.00
       23       0.00       0.00       0.00       0.00       0.00
       24       0.00       0.00       0.00       0.00       0.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 15: Pop 15)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       8.00       8.00       8.00       8.00       8.00
        1       1.00       6.56       9.70      12.84      21.00
        2       0.00       6.76      10.86      14.95      26.00
        3       0.00       6.84      11.64      16.43      27.00
        4       0.00       7.00      12.02      17.04      35.00
        5       0.00       7.23      12.49      17.75      31.00
        6       0.00       7.33      12.59      17.84      28.00
        7       0.00       7.26      12.68      18.10      30.00
        8       0.00       7.64      12.86      18.08      28.00
        9       0.00       3.81       6.46       9.12      15.00
       10       0.00       1.62       3.79       5.95      12.00
       11       0.00       0.96       3.00       5.04      12.00
       12       0.00       0.51       2.61       4.70      11.00
       13       0.00       0.22       2.27       4.32      10.00
       14       0.00      -0.08       1.98       4.04      10.00
       15       0.00      -0.20       1.80       3.79      11.00
       16       0.00      -0.34       1.61       3.56      11.00
       17       0.00      -0.52       1.50       3.52      11.00
       18       0.00      -0.59       1.32       3.22       9.00
       19       0.00      -0.65       1.14       2.93       9.00
       20       0.00      -0.70       1.05       2.81       9.00
       21       0.00      -0.75       0.94       2.62       9.00
       22       0.00      -0.87       0.89       2.65      10.00
       23       0.00      -0.78       0.73       2.24      11.00
       24       0.00      -0.86       0.70       2.25      11.00
       25       0.00      -0.93       0.63       2.18       9.00
       26       0.00      -0.79       0.52       1.84       9.00
       27       0.00      -0.82       0.50       1.82       9.00
       28       0.00      -0.83       0.48       1.80       8.00
       29       0.00      -0.74       0.38       1.50       7.00
       30       0.00      -0.77       0.35       1.47      12.00
       31       0.00      -0.71       0.31       1.34       8.00
       32       0.00      -0.68       0.27       1.21       9.00
       33       0.00      -0.69       0.24       1.18       8.00
       34       0.00      -0.73       0.23       1.19       9.00
       35       0.00      -0.67       0.20       1.07       8.00
       36       0.00      -0.67       0.19       1.04       8.00
       37       0.00      -0.61       0.17       0.95       6.00
       38       0.00      -0.69       0.17       1.03      10.00
       39       0.00      -0.62       0.14       0.91       8.00
       40       0.00      -0.55       0.12       0.80       9.00
       41       0.00      -0.59       0.13       0.84       7.00
       42       0.00      -0.61       0.12       0.85       9.00
       43       0.00      -0.50       0.10       0.70       7.00
       44       0.00      -0.65       0.11       0.88      11.00
       45       0.00      -0.47       0.08       0.64       7.00
       46       0.00      -0.46       0.08       0.62       5.00
       47       0.00      -0.47       0.07       0.62       7.00
       48       0.00      -0.36       0.05       0.45       6.00
       49       0.00      -0.41       0.05       0.51       6.00
       50       0.00      -0.35       0.04       0.43       7.00
       51       0.00      -0.35       0.04       0.42       6.00
       52       0.00      -0.46       0.05       0.55       9.00
       53       0.00      -0.20       0.02       0.25       4.00
       54       0.00      -0.25       0.02       0.30       6.00
       55       0.00      -0.32       0.03       0.37       8.00
       56       0.00      -0.28       0.02       0.33       7.00
       57       0.00      -0.17       0.01       0.19       4.00
       58       0.00      -0.12       0.01       0.13       3.00
       59       0.00      -0.14       0.01       0.16       4.00
       60       0.00      -0.15       0.01       0.16       4.00
       61       0.00      -0.14       0.01       0.15       4.00
       62       0.00      -0.07       0.00       0.07       2.00
       63       0.00      -0.04       0.00       0.05       1.00
       64       0.00      -0.07       0.00       0.07       2.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 16: Pop 16)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       2.00       2.00       2.00       2.00       2.00
        1       0.00       0.75       2.25       3.76       8.00
        2       0.00       0.38       2.25       4.12      10.00
        3       0.00       0.11       2.09       4.07      10.00
        4       0.00      -0.09       1.87       3.83       9.00
        5       0.00      -0.27       1.72       3.71      11.00
        6       0.00      -0.38       1.50       3.38       8.00
        7       0.00      -0.53       1.37       3.28      11.00
        8       0.00      -0.61       1.27       3.15       9.00
        9       0.00      -0.68       1.13       2.95      10.00
       10       0.00       0.00       0.00       0.00       0.00
       11       0.00       0.00       0.00       0.00       0.00
       12       0.00       0.00       0.00       0.00       0.00
       13       0.00       0.00       0.00       0.00       0.00
       14       0.00       0.00       0.00       0.00       0.00
       15       0.00       0.00       0.00       0.00       0.00
       16       0.00       0.00       0.00       0.00       0.00
       17       0.00       0.00       0.00       0.00       0.00
       18       0.00       0.00       0.00       0.00       0.00
       19       0.00       0.00       0.00       0.00       0.00
       20       0.00       0.00       0.00       0.00       0.00
       21       0.00       0.00       0.00       0.00       0.00
       22       0.00       0.00       0.00       0.00       0.00
       23       0.00       0.00       0.00       0.00       0.00
       24       0.00       0.00       0.00       0.00       0.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
