METAPOPULATION MODEL results; Date=7/6/2023 Time=17:26:08
===========================================================
cont150_0




  116 populations (116 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 44: Pop 44)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0      15.00      15.00      15.00      15.00      15.00
        1       0.00       0.65       1.10       1.55       3.00
        2       0.00       0.11       0.70       1.29       3.00
        3       0.00      -0.09       0.49       1.07       3.00
        4       0.00      -0.16       0.35       0.86       2.00
        5       0.00      -0.21       0.25       0.71       2.00
        6       0.00      -0.23       0.18       0.59       3.00
        7       0.00      -0.22       0.14       0.50       2.00
        8       0.00      -0.20       0.09       0.38       2.00
        9       0.00      -0.20       0.08       0.35       2.00
       10       0.00      -0.17       0.05       0.28       1.00
       11       0.00      -0.15       0.04       0.22       1.00
       12       0.00      -0.12       0.02       0.17       1.00
       13       0.00      -0.12       0.02       0.15       1.00
       14       0.00      -0.11       0.02       0.14       1.00
       15       0.00      -0.11       0.01       0.13       2.00
       16       0.00      -0.09       0.01       0.11       2.00
       17       0.00      -0.08       0.01       0.09       1.00
       18       0.00      -0.08       0.01       0.10       1.00
       19       0.00      -0.06       0.00       0.07       1.00
       20       0.00      -0.04       0.00       0.05       1.00
       21       0.00      -0.03       0.00       0.03       1.00
       22       0.00       0.00       0.00       0.00       0.00
       23       0.00      -0.03       0.00       0.03       1.00
       24       0.00      -0.03       0.00       0.03       1.00
       25       0.00      -0.03       0.00       0.03       1.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00      -0.03       0.00       0.03       1.00
       28       0.00      -0.03       0.00       0.03       1.00
       29       0.00      -0.03       0.00       0.03       1.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00      -0.03       0.00       0.03       1.00
       37       0.00      -0.03       0.00       0.03       1.00
       38       0.00      -0.03       0.00       0.03       1.00
       39       0.00      -0.03       0.00       0.03       1.00
       40       0.00      -0.03       0.00       0.03       1.00
       41       0.00      -0.03       0.00       0.03       1.00
       42       0.00      -0.03       0.00       0.03       1.00
       43       0.00      -0.03       0.00       0.03       1.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 45: Pop 45)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0      15.00      15.00      15.00      15.00      15.00
        1       0.00       0.53       1.05       1.58       3.00
        2       0.00       0.05       0.64       1.23       3.00
        3       0.00      -0.13       0.44       1.00       3.00
        4       0.00      -0.19       0.32       0.83       3.00
        5       0.00      -0.21       0.23       0.67       2.00
        6       0.00      -0.22       0.16       0.55       2.00
        7       0.00      -0.23       0.11       0.45       2.00
        8       0.00      -0.21       0.09       0.38       2.00
        9       0.00      -0.19       0.07       0.33       2.00
       10       0.00      -0.17       0.05       0.28       2.00
       11       0.00      -0.16       0.04       0.23       2.00
       12       0.00      -0.14       0.03       0.20       2.00
       13       0.00      -0.16       0.03       0.21       3.00
       14       0.00      -0.11       0.01       0.14       2.00
       15       0.00      -0.11       0.01       0.14       1.00
       16       0.00      -0.11       0.01       0.14       2.00
       17       0.00      -0.09       0.01       0.11       1.00
       18       0.00      -0.08       0.01       0.10       1.00
       19       0.00      -0.05       0.00       0.06       1.00
       20       0.00      -0.03       0.00       0.03       1.00
       21       0.00      -0.03       0.00       0.03       1.00
       22       0.00      -0.04       0.00       0.05       1.00
       23       0.00      -0.03       0.00       0.03       1.00
       24       0.00      -0.03       0.00       0.03       1.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 46: Pop 46)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0      15.00      15.00      15.00      15.00      15.00
        1       0.00       0.55       1.00       1.45       3.00
        2       0.00       0.07       0.62       1.17       2.00
        3       0.00      -0.13       0.38       0.89       2.00
        4       0.00      -0.20       0.25       0.70       2.00
        5       0.00      -0.21       0.15       0.52       2.00
        6       0.00      -0.21       0.10       0.40       2.00
        7       0.00      -0.18       0.07       0.32       1.00
        8       0.00      -0.17       0.05       0.27       1.00
        9       0.00      -0.16       0.04       0.24       1.00
       10       0.00      -0.14       0.03       0.20       1.00
       11       0.00      -0.12       0.02       0.17       1.00
       12       0.00      -0.13       0.02       0.17       1.00
       13       0.00      -0.12       0.02       0.15       1.00
       14       0.00      -0.09       0.01       0.12       1.00
       15       0.00      -0.08       0.01       0.09       1.00
       16       0.00      -0.07       0.01       0.08       1.00
       17       0.00      -0.06       0.00       0.07       1.00
       18       0.00      -0.09       0.01       0.10       1.00
       19       0.00      -0.08       0.01       0.09       1.00
       20       0.00      -0.05       0.00       0.06       1.00
       21       0.00      -0.04       0.00       0.05       1.00
       22       0.00      -0.04       0.00       0.05       1.00
       23       0.00      -0.03       0.00       0.03       1.00
       24       0.00      -0.03       0.00       0.03       1.00
       25       0.00      -0.03       0.00       0.03       1.00
       26       0.00      -0.03       0.00       0.03       1.00
       27       0.00      -0.04       0.00       0.05       1.00
       28       0.00      -0.03       0.00       0.03       1.00
       29       0.00      -0.03       0.00       0.03       1.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00      -0.03       0.00       0.03       1.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00      -0.03       0.00       0.03       1.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 47: Pop 47)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0      15.00      15.00      15.00      15.00      15.00
        1       0.00       1.45       1.95       2.44       3.00
        2       0.00       0.64       1.41       2.19       3.00
        3       0.00       0.19       1.05       1.91       3.00
        4       0.00      -0.07       0.75       1.57       3.00
        5       0.00      -0.24       0.56       1.35       3.00
        6       0.00      -0.31       0.44       1.18       2.00
        7       0.00      -0.33       0.31       0.95       2.00
        8       0.00      -0.34       0.21       0.76       3.00
        9       0.00      -0.34       0.17       0.67       2.00
       10       0.00      -0.32       0.13       0.58       2.00
       11       0.00      -0.29       0.10       0.48       2.00
       12       0.00      -0.28       0.08       0.44       2.00
       13       0.00      -0.25       0.06       0.37       2.00
       14       0.00      -0.24       0.05       0.35       2.00
       15       0.00      -0.20       0.04       0.28       2.00
       16       0.00      -0.19       0.03       0.24       2.00
       17       0.00      -0.18       0.02       0.22       2.00
       18       0.00      -0.13       0.01       0.16       2.00
       19       0.00      -0.10       0.01       0.11       2.00
       20       0.00      -0.08       0.00       0.09       2.00
       21       0.00      -0.07       0.00       0.07       2.00
       22       0.00      -0.03       0.00       0.03       1.00
       23       0.00       0.00       0.00       0.00       0.00
       24       0.00       0.00       0.00       0.00       0.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 48: Pop 48)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0      15.00      15.00      15.00      15.00      15.00
        1       0.00       2.11       2.86       3.60       6.00
        2       0.00       1.00       2.10       3.20       5.00
        3       0.00       0.38       1.60       2.81       5.00
        4       0.00       0.11       1.29       2.48       4.00
        5       0.00      -0.07       1.04       2.16       5.00
        6       0.00      -0.25       0.83       1.90       4.00
        7       0.00      -0.37       0.66       1.69       4.00
        8       0.00      -0.39       0.54       1.47       4.00
        9       0.00      -0.43       0.42       1.26       4.00
       10       0.00      -0.47       0.37       1.21       4.00
       11       0.00      -0.45       0.31       1.06       3.00
       12       0.00      -0.45       0.27       0.99       4.00
       13       0.00      -0.44       0.24       0.92       3.00
       14       0.00      -0.44       0.22       0.88       3.00
       15       0.00      -0.40       0.17       0.75       4.00
       16       0.00      -0.38       0.15       0.68       3.00
       17       0.00      -0.36       0.11       0.58       4.00
       18       0.00      -0.33       0.09       0.51       3.00
       19       0.00      -0.30       0.08       0.46       3.00
       20       0.00      -0.28       0.06       0.40       3.00
       21       0.00      -0.27       0.06       0.38       3.00
       22       0.00      -0.29       0.06       0.40       5.00
       23       0.00      -0.27       0.05       0.37       3.00
       24       0.00      -0.27       0.05       0.37       3.00
       25       0.00      -0.27       0.04       0.36       3.00
       26       0.00      -0.22       0.03       0.28       4.00
       27       0.00      -0.15       0.02       0.19       2.00
       28       0.00      -0.16       0.02       0.19       3.00
       29       0.00      -0.16       0.02       0.20       3.00
       30       0.00      -0.16       0.01       0.18       3.00
       31       0.00      -0.18       0.01       0.21       3.00
       32       0.00      -0.18       0.02       0.22       3.00
       33       0.00      -0.13       0.01       0.16       3.00
       34       0.00      -0.14       0.01       0.16       3.00
       35       0.00      -0.10       0.00       0.10       3.00
       36       0.00      -0.10       0.00       0.10       3.00
       37       0.00      -0.07       0.00       0.07       2.00
       38       0.00      -0.06       0.00       0.07       2.00
       39       0.00      -0.07       0.00       0.07       2.00
       40       0.00      -0.04       0.00       0.05       1.00
       41       0.00      -0.03       0.00       0.03       1.00
       42       0.00      -0.03       0.00       0.03       1.00
       43       0.00      -0.03       0.00       0.03       1.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 49: Pop 49)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0      15.00      15.00      15.00      15.00      15.00
        1       0.00       1.35       2.13       2.91       5.00
        2       0.00       0.64       1.55       2.46       4.00
        3       0.00       0.28       1.18       2.08       4.00
        4       0.00       0.02       0.92       1.82       4.00
        5       0.00      -0.13       0.71       1.55       3.00
        6       0.00      -0.23       0.55       1.32       3.00
        7       0.00      -0.31       0.46       1.22       4.00
        8       0.00      -0.32       0.38       1.09       3.00
        9       0.00      -0.35       0.29       0.93       3.00
       10       0.00      -0.34       0.21       0.76       3.00
       11       0.00      -0.35       0.18       0.70       3.00
       12       0.00      -0.30       0.13       0.57       3.00
       13       0.00      -0.28       0.11       0.49       2.00
       14       0.00      -0.27       0.09       0.45       3.00
       15       0.00      -0.25       0.07       0.38       3.00
       16       0.00      -0.29       0.08       0.44       4.00
       17       0.00      -0.27       0.06       0.39       3.00
       18       0.00      -0.24       0.05       0.34       3.00
       19       0.00      -0.19       0.03       0.26       2.00
