METAPOPULATION MODEL results; Date=8/6/2023 Time=09:37:55
===========================================================
B20




   54 populations (54 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       11       0.00       6.56      11.64      16.71      27.00
       12       0.00       6.57      11.50      16.44      28.00
       13       0.00       6.46      11.49      16.52      26.00
       14       0.00       6.19      11.31      16.44      29.00
       15       0.00       6.14      11.28      16.42      27.00
       16       0.00       6.15      11.08      16.01      29.00
       17       0.00       6.30      11.32      16.34      25.00
       18       0.00       6.09      11.29      16.50      29.00
       19       0.00       6.01      11.16      16.30      33.00
       20       0.00       5.99      11.08      16.18      26.00
       21       0.00       6.15      11.25      16.36      26.00
       22       0.00       6.01      11.24      16.47      29.00
       23       0.00       5.80      11.09      16.38      28.00
       24       0.00       5.64      11.00      16.35      27.00
       25       0.00       5.64      11.03      16.42      29.00
       26       0.00       5.68      11.08      16.49      30.00
       27       0.00       5.58      11.02      16.46      28.00
       28       0.00       5.55      11.00      16.46      26.00
       29       0.00       5.55      10.91      16.27      28.00
       30       0.00       5.35      10.89      16.43      29.00
       31       0.00       5.29      10.76      16.22      29.00
       32       0.00       5.12      10.49      15.86      27.00
       33       0.00       5.09      10.43      15.78      26.00
       34       0.00       4.97      10.43      15.89      27.00
       35       0.00       4.89      10.26      15.63      28.00
       36       0.00       4.75      10.17      15.59      24.00
       37       0.00       4.61      10.27      15.94      28.00
       38       0.00       4.64      10.31      15.98      27.00
       39       0.00       4.62      10.33      16.04      30.00
       40       0.00       4.68      10.46      16.24      26.00
       41       0.00       4.72      10.37      16.02      25.00
       42       0.00       4.66      10.33      16.01      26.00
       43       0.00       4.73      10.39      16.05      30.00
       44       0.00       4.52      10.12      15.72      25.00
       45       0.00       4.51      10.09      15.68      31.00
       46       0.00       4.47      10.20      15.92      28.00
       47       0.00       4.36      10.18      16.01      28.00
       48       0.00       4.31      10.22      16.13      27.00
       49       0.00       4.13      10.01      15.88      33.00
       50       0.00       4.00       9.85      15.69      27.00
       51       0.00       3.77       9.59      15.41      27.00
       52       0.00       3.65       9.62      15.58      27.00
       53       0.00       3.76       9.67      15.59      29.00
       54       0.00       3.77       9.81      15.85      28.00
       55       0.00       3.69       9.61      15.54      30.00
       56       0.00       3.65       9.51      15.37      29.00
       57       0.00       3.69       9.53      15.38      26.00
       58       0.00       3.73       9.62      15.52      27.00
       59       0.00       3.67       9.58      15.49      28.00
       60       0.00       3.82       9.70      15.58      28.00
       61       0.00       3.71       9.82      15.93      29.00
       62       0.00       3.81       9.63      15.45      27.00
       63       0.00       3.79       9.74      15.70      26.00
       64       0.00       3.70       9.74      15.78      26.00
       65       0.00       3.57       9.65      15.73      28.00
       66       0.00       3.52       9.56      15.60      27.00
       67       0.00       3.42       9.60      15.78      28.00
       68       0.00       3.32       9.34      15.36      30.00
       69       0.00       3.25       9.47      15.69      29.00
       70       0.00       3.27       9.31      15.35      28.00
       71       0.00       3.19       9.31      15.43      28.00
       72       0.00       3.33       9.40      15.48      24.00
       73       0.00       3.29       9.55      15.80      27.00
       74       0.00       3.30       9.34      15.37      26.00
       75       0.00       3.25       9.47      15.68      26.00
       76       0.00       3.09       9.30      15.52      29.00
       77       0.00       3.04       9.26      15.48      29.00
       78       0.00       3.03       9.11      15.19      26.00
       79       0.00       3.01       9.08      15.15      26.00
       80       0.00       2.99       9.25      15.51      28.00
       81       0.00       2.90       9.14      15.37      26.00
       82       0.00       2.87       9.19      15.50      32.00
       83       0.00       2.84       9.08      15.32      28.00
       84       0.00       2.92       9.14      15.35      28.00
       85       0.00       2.92       9.26      15.60      28.00
       86       0.00       2.86       9.16      15.46      28.00
       87       0.00       2.84       9.19      15.53      28.00
       88       0.00       2.76       9.00      15.24      27.00
       89       0.00       2.76       9.06      15.36      26.00
       90       0.00       2.76       9.07      15.37      27.00
       91       0.00       2.63       8.96      15.29      31.00
       92       0.00       2.62       8.90      15.17      26.00
       93       0.00       2.56       8.74      14.91      25.00
       94       0.00       2.44       8.87      15.30      27.00
       95       0.00       2.40       8.86      15.31      27.00
       96       0.00       2.35       8.86      15.38      27.00
       97       0.00       2.27       8.68      15.10      26.00
       98       0.00       2.19       8.70      15.20      28.00
       99       0.00       2.12       8.61      15.10      31.00
      100       0.00       2.15       8.48      14.82      26.00

Trajectory summary (Population 30: Pop 30)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       2.00       2.00       2.00       2.00       2.00
        1       0.00       0.79       2.37       3.95      10.00
        2       0.00       0.46       2.59       4.73      14.00
        3       0.00       0.15       2.49       4.84      14.00
        4       0.00       0.04       2.37       4.69      10.00
        5       0.00      -0.19       2.32       4.82      12.00
        6       0.00      -0.31       2.08       4.48      13.00
        7       0.00      -0.36       1.99       4.34      14.00
        8       0.00      -0.44       1.90       4.24      11.00
        9       0.00      -0.56       1.79       4.14      10.00
       10       0.00       0.00       0.00       0.00       0.00
       11       0.00       0.00       0.00       0.00       0.00
       12       0.00       0.00       0.00       0.00       0.00
       13       0.00       0.00       0.00       0.00       0.00
       14       0.00       0.00       0.00       0.00       0.00
       15       0.00       0.00       0.00       0.00       0.00
       16       0.00       0.00       0.00       0.00       0.00
       17       0.00       0.00       0.00       0.00       0.00
       18       0.00       0.00       0.00       0.00       0.00
       19       0.00       0.00       0.00       0.00       0.00
       20       0.00       0.00       0.00       0.00       0.00
       21       0.00       0.00       0.00       0.00       0.00
       22       0.00       0.00       0.00       0.00       0.00
       23       0.00       0.00       0.00       0.00       0.00
       24       0.00       0.00       0.00       0.00       0.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 31: Pop 31)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       2.00       2.00       2.00       2.00       2.00
        1       0.00       0.84       2.32       3.80       8.00
        2       0.00       0.44       2.30       4.15      11.00
        3       0.00       0.19       2.17       4.15      10.00
        4       0.00      -0.04       1.97       3.98      12.00
        5       0.00      -0.22       1.74       3.69       9.00
        6       0.00      -0.40       1.61       3.61      10.00
        7       0.00      -0.54       1.47       3.47       9.00
        8       0.00      -0.62       1.23       3.08      10.00
        9       0.00      -0.71       1.09       2.89      12.00
       10       0.00       0.00       0.00       0.00       0.00
       11       0.00       0.00       0.00       0.00       0.00
       12       0.00       0.00       0.00       0.00       0.00
       13       0.00       0.00       0.00       0.00       0.00
       14       0.00       0.00       0.00       0.00       0.00
       15       0.00       0.00       0.00       0.00       0.00
       16       0.00       0.00       0.00       0.00       0.00
       17       0.00       0.00       0.00       0.00       0.00
       18       0.00       0.00       0.00       0.00       0.00
       19       0.00       0.00       0.00       0.00       0.00
       20       0.00       0.00       0.00       0.00       0.00
       21       0.00       0.00       0.00       0.00       0.00
       22       0.00       0.00       0.00       0.00       0.00
       23       0.00       0.00       0.00       0.00       0.00
       24       0.00       0.00       0.00       0.00       0.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 32: Pop 32)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       6.00       6.00       6.00       6.00       6.00
        1       0.00       4.50       7.26      10.03      18.00
        2       0.00       4.60       8.41      12.21      24.00
        3       0.00       4.88       9.19      13.50      27.00
        4       0.00       5.22       9.73      14.24      25.00
        5       0.00       5.36       9.93      14.51      27.00
        6       0.00       4.97       9.85      14.72      27.00
        7       0.00       4.98       9.77      14.55      27.00
        8       0.00       4.95       9.70      14.45      27.00
        9       0.00       2.42       4.89       7.37      13.00
       10       0.00       1.20       3.24       5.28      10.00
       11       0.00       0.78       2.83       4.88      11.00
       12       0.00       0.42       2.50       4.57      11.00
       13       0.00       0.11       2.21       4.32      14.00
       14       0.00      -0.04       1.97       3.98       9.00
       15       0.00      -0.25       1.82       3.88      10.00
       16       0.00      -0.37       1.59       3.54       9.00
       17       0.00      -0.49       1.42       3.34       9.00
       18       0.00      -0.60       1.26       3.13      10.00
       19       0.00      -0.64       1.09       2.83      10.00
       20       0.00      -0.69       0.98       2.65       9.00
       21       0.00      -0.74       0.93       2.60      11.00
       22       0.00      -0.81       0.86       2.52      10.00
       23       0.00      -0.88       0.81       2.51      12.00
       24       0.00      -0.84       0.70       2.25      11.00
       25       0.00      -0.83       0.62       2.07      11.00
       26       0.00      -0.81       0.58       1.98       7.00
       27       0.00      -0.84       0.53       1.89      12.00
       28       0.00      -0.80       0.47       1.75       8.00
       29       0.00      -0.81       0.43       1.67       9.00
       30       0.00      -0.81       0.37       1.54       9.00
       31       0.00      -0.76       0.31       1.39       9.00
       32       0.00      -0.70       0.27       1.25       8.00
       33       0.00      -0.68       0.24       1.15       7.00
       34       0.00      -0.68       0.21       1.10       7.00
       35       0.00      -0.71       0.21       1.13       8.00
       36       0.00      -0.60       0.17       0.94       8.00
       37       0.00      -0.59       0.17       0.92       9.00
       38       0.00      -0.51       0.13       0.77       7.00
       39       0.00      -0.55       0.12       0.79       8.00
       40       0.00      -0.46       0.10       0.66       6.00
       41       0.00      -0.48       0.09       0.67       6.00
       42       0.00      -0.51       0.09       0.70       9.00
       43       0.00      -0.44       0.08       0.60       7.00
       44       0.00      -0.47       0.08       0.62       8.00
       45       0.00      -0.41       0.06       0.54       5.00
       46       0.00      -0.40       0.05       0.51       8.00
       47       0.00      -0.42       0.05       0.52       7.00
       48       0.00      -0.50       0.06       0.62      10.00
       49       0.00      -0.46       0.06       0.58       8.00
       50       0.00      -0.43       0.05       0.52       8.00
       51       0.00      -0.31       0.03       0.38       6.00
       52       0.00      -0.25       0.02       0.30       5.00
       53       0.00      -0.36       0.03       0.42       9.00
       54       0.00      -0.26       0.02       0.31       5.00
       55       0.00      -0.23       0.02       0.26       5.00
       56       0.00      -0.23       0.02       0.27       4.00
       57       0.00      -0.24       0.02       0.28       6.00
       58       0.00      -0.17       0.01       0.19       4.00
       59       0.00      -0.25       0.02       0.29       5.00
       60       0.00      -0.22       0.02       0.26       5.00
       61       0.00      -0.32       0.02       0.36       8.00
       62       0.00      -0.30       0.02       0.34       7.00
       63       0.00      -0.13       0.01       0.14       3.00
       64       0.00      -0.16       0.01       0.17       5.00
       65       0.00      -0.19       0.01       0.20       6.00
       66       0.00      -0.09       0.00       0.10       3.00
       67       0.00      -0.15       0.00       0.16       5.00
       68       0.00      -0.06       0.00       0.07       2.00
       69       0.00      -0.12       0.00       0.13       4.00
       70       0.00      -0.06       0.00       0.07       2.00
       71       0.00      -0.06       0.00       0.07       2.00
       72       0.00      -0.12       0.00       0.13       4.00
       73       0.00      -0.12       0.00       0.13       4.00
       74       0.00      -0.18       0.01       0.20       6.00
       75       0.00      -0.12       0.00       0.13       4.00
       76       0.00      -0.06       0.00       0.07       2.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 33: Pop 33)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       2.00       2.00       2.00       2.00       2.00
        1       0.00       0.84       2.29       3.74       8.00
        2       0.00       0.45       2.28       4.10      11.00
        3       0.00       0.11       2.10       4.09      10.00
        4       0.00      -0.08       1.94       3.96       9.00
        5       0.00      -0.26       1.72       3.70      14.00
        6       0.00      -0.38       1.58       3.55      11.00
        7       0.00      -0.48       1.41       3.30       9.00
        8       0.00      -0.54       1.31       3.16       9.00
        9       0.00      -0.64       1.14       2.92       9.00
       10       0.00       0.00       0.00       0.00       0.00
       11       0.00       0.00       0.00       0.00       0.00
       12       0.00       0.00       0.00       0.00       0.00
       13       0.00       0.00       0.00       0.00       0.00
       14       0.00       0.00       0.00       0.00       0.00
       15       0.00       0.00       0.00       0.00       0.00
       16       0.00       0.00       0.00       0.00       0.00
       17       0.00       0.00       0.00       0.00       0.00
       18       0.00       0.00       0.00       0.00       0.00
       19       0.00       0.00       0.00       0.00       0.00
       20       0.00       0.00       0.00       0.00       0.00
       21       0.00       0.00       0.00       0.00       0.00
       22       0.00       0.00       0.00       0.00       0.00
       23       0.00       0.00       0.00       0.00       0.00
       24       0.00       0.00       0.00       0.00       0.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 34: Pop 34)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       2.00       2.00       2.00       2.00       2.00
        1       0.00       0.93       2.55       4.17      11.00
        2       0.00       0.56       2.67       4.77      12.00
        3       0.00       0.30       2.69       5.09      14.00
        4       0.00       0.11       2.55       4.98      10.00
        5       0.00      -0.08       2.37       4.83      13.00
        6       0.00      -0.22       2.22       4.66      11.00
        7       0.00      -0.36       2.09       4.53      12.00
        8       0.00      -0.45       1.88       4.21      10.00
        9       0.00      -0.61       1.82       4.25      13.00
       10       0.00       0.00       0.00       0.00       0.00
       11       0.00       0.00       0.00       0.00       0.00
       12       0.00       0.00       0.00       0.00       0.00
       13       0.00       0.00       0.00       0.00       0.00
       14       0.00       0.00       0.00       0.00       0.00
       15       0.00       0.00       0.00       0.00       0.00
       16       0.00       0.00       0.00       0.00       0.00
       17       0.00       0.00       0.00       0.00       0.00
       18       0.00       0.00       0.00       0.00       0.00
       19       0.00       0.00       0.00       0.00       0.00
       20       0.00       0.00       0.00       0.00       0.00
       21       0.00       0.00       0.00       0.00       0.00
       22       0.00       0.00       0.00       0.00       0.00
       23       0.00       0.00       0.00       0.00       0.00
       24       0.00       0.00       0.00       0.00       0.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
