METAPOPULATION MODEL results; Date=8/5/2023 Time=13:25:02
===========================================================
B20




   35 populations (35 included in summation)
 1000 replications;  Duration = 100
===========================================================

Terminal extinction risk

 Threshold  Probability     95% confidence interval
       444       0.6670          0.6390   0.6950
       445       0.6790          0.6510   0.7070
       446       0.6880          0.6600   0.7160
       447       0.6960          0.6680   0.7240
       448       0.7110          0.6830   0.7390
       449       0.7210          0.6930   0.7490
       450       0.7380          0.7100   0.7660
       451       0.7450          0.7170   0.7730
       452       0.7510          0.7230   0.7790
       453       0.7570          0.7290   0.7850
       454       0.7640          0.7360   0.7920
       455       0.7720          0.7440   0.8000
       456       0.7820          0.7540   0.8100
       457       0.7880          0.7600   0.8160
       458       0.7970          0.7690   0.8250
       459       0.8030          0.7750   0.8310
       460       0.8150          0.7870   0.8430
       461       0.8220          0.7940   0.8500
       462       0.8340          0.8060   0.8620
       463       0.8390          0.8110   0.8670
       464       0.8490          0.8210   0.8770
       465       0.8540          0.8260   0.8820
       466       0.8610          0.8330   0.8890
       467       0.8660          0.8380   0.8940
       468       0.8720          0.8440   0.9000
       469       0.8820          0.8540   0.9100
       470       0.8880          0.8600   0.9160
       471       0.8920          0.8640   0.9200
       472       0.9010          0.8730   0.9290
       473       0.9070          0.8790   0.9350
       474       0.9140          0.8860   0.9420
       475       0.9190          0.8910   0.9470
       476       0.9250          0.8970   0.9530
       477       0.9300          0.9020   0.9580
       478       0.9340          0.9060   0.9620
       479       0.9350          0.9070   0.9630
       480       0.9400          0.9120   0.9680
       481       0.9490          0.9210   0.9770
       482       0.9520          0.9240   0.9800
       483       0.9550          0.9270   0.9830
       484       0.9600          0.9320   0.9880
       485       0.9650          0.9370   0.9930
       486       0.9650          0.9370   0.9930
       487       0.9710          0.9430   0.9990
       488       0.9710          0.9430   0.9990
       489       0.9730          0.9450   1.0000
       490       0.9770          0.9490   1.0000
       491       0.9790          0.9510   1.0000
       492       0.9800          0.9520   1.0000
       493       0.9800          0.9520   1.0000
       494       0.9820          0.9540   1.0000
       495       0.9850          0.9570   1.0000
       496       0.9860          0.9580   1.0000
       497       0.9870          0.9590   1.0000
       498       0.9880          0.9600   1.0000
       499       0.9890          0.9610   1.0000
       500       0.9910          0.9630   1.0000
       501       0.9910          0.9630   1.0000
       502       0.9910          0.9630   1.0000
       503       0.9920          0.9640   1.0000
       504       0.9930          0.9650   1.0000
       505       0.9930          0.9650   1.0000
       506       0.9940          0.9660   1.0000
       507       0.9940          0.9660   1.0000
       508       0.9960          0.9680   1.0000
       509       0.9960          0.9680   1.0000
       510       0.9970          0.9690   1.0000
       511       0.9980          0.9700   1.0000
       512       0.9990          0.9710   1.0000
       513       0.9990          0.9710   1.0000
       514       0.9990          0.9710   1.0000
       515       0.9990          0.9710   1.0000
       516       1.0000          0.9720   1.0000
