METAPOPULATION MODEL results; Date=8/3/2023 Time=02:38:17
===========================================================
B10




   19 populations (19 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 6: Pop 6)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       9.00       9.00       9.00       9.00       9.00
        1       2.00       7.61      10.93      14.25      22.00
        2       0.00       7.84      12.31      16.78      28.00
        3       0.00       8.30      13.50      18.70      30.00
        4       0.00       8.55      14.12      19.69      32.00
        5       0.00       8.80      14.32      19.83      31.00
        6       0.00       8.99      14.69      20.39      32.00
        7       0.00       9.12      14.75      20.38      34.00
        8       0.00       9.31      14.86      20.41      33.00
        9       0.00       9.37      15.10      20.82      33.00
       10       0.00       8.96      13.90      18.83      32.00
       11       0.00       8.42      13.43      18.45      36.00
       12       0.00       8.43      13.39      18.35      31.00
       13       0.00       7.98      13.01      18.04      31.00
       14       0.00       7.63      12.73      17.83      30.00
       15       0.00       7.43      12.49      17.54      26.00
       16       0.00       7.54      12.49      17.44      30.00
       17       0.00       7.44      12.50      17.55      28.00
       18       0.00       7.34      12.29      17.23      30.00
       19       0.00       7.34      12.38      17.41      28.00
       20       0.00       7.28      12.39      17.51      27.00
       21       0.00       7.16      12.15      17.15      28.00
       22       0.00       6.92      12.07      17.23      28.00
       23       0.00       7.07      12.13      17.20      27.00
       24       0.00       7.16      12.34      17.51      31.00
       25       0.00       6.95      12.13      17.32      30.00
       26       0.00       6.79      12.02      17.24      29.00
       27       0.00       6.99      12.10      17.21      29.00
       28       0.00       7.12      12.35      17.58      29.00
       29       0.00       6.97      12.23      17.50      30.00
       30       0.00       6.86      12.10      17.34      28.00
       31       0.00       6.80      12.11      17.43      33.00
       32       0.00       6.83      12.06      17.29      29.00
       33       0.00       6.68      12.04      17.40      30.00
       34       0.00       6.78      12.08      17.38      33.00
       35       0.00       6.72      12.02      17.32      30.00
       36       0.00       6.78      12.05      17.33      32.00
       37       0.00       6.77      12.02      17.27      29.00
       38       0.00       6.53      11.88      17.24      30.00
       39       0.00       6.60      11.90      17.20      28.00
       40       0.00       6.45      11.86      17.26      30.00
       41       0.00       6.62      12.01      17.41      28.00
       42       0.00       6.35      11.90      17.46      31.00
       43       0.00       6.36      11.85      17.35      32.00
       44       0.00       6.42      11.85      17.27      35.00
       45       0.00       6.39      11.95      17.50      29.00
       46       0.00       6.30      11.87      17.43      33.00
       47       0.00       6.18      11.93      17.67      29.00
       48       0.00       6.17      11.71      17.25      26.00
       49       0.00       6.12      11.67      17.22      28.00
       50       0.00       6.12      11.71      17.30      27.00
       51       0.00       5.87      11.52      17.17      29.00
       52       0.00       5.90      11.63      17.36      29.00
       53       0.00       5.95      11.70      17.45      29.00
       54       0.00       5.78      11.46      17.15      30.00
       55       0.00       5.90      11.65      17.40      30.00
       56       0.00       5.83      11.57      17.31      28.00
       57       0.00       5.68      11.47      17.25      27.00
       58       0.00       5.58      11.34      17.10      31.00
       59       0.00       5.87      11.52      17.17      29.00
       60       0.00       5.80      11.73      17.66      31.00
       61       0.00       5.60      11.52      17.44      28.00
       62       0.00       5.70      11.62      17.54      27.00
       63       0.00       5.63      11.51      17.39      29.00
       64       0.00       5.58      11.44      17.30      30.00
       65       0.00       5.55      11.36      17.16      28.00
       66       0.00       5.49      11.21      16.92      29.00
       67       0.00       5.51      11.33      17.15      26.00
       68       0.00       5.47      11.28      17.10      27.00
       69       0.00       5.30      11.36      17.42      30.00
       70       0.00       5.25      11.24      17.23      29.00
       71       0.00       5.21      11.13      17.04      25.00
       72       0.00       5.18      11.10      17.03      27.00
       73       0.00       5.08      11.00      16.92      28.00
       74       0.00       4.88      10.92      16.95      28.00
       75       0.00       4.95      11.05      17.16      27.00
       76       0.00       4.86      10.94      17.02      27.00
       77       0.00       4.70      10.69      16.67      28.00
       78       0.00       4.81      10.79      16.77      26.00
       79       0.00       4.79      10.82      16.85      26.00
       80       0.00       4.82      10.86      16.91      27.00
       81       0.00       4.67      10.71      16.76      27.00
       82       0.00       4.72      10.67      16.61      28.00
       83       0.00       4.72      10.77      16.82      29.00
       84       0.00       4.73      10.92      17.10      30.00
       85       0.00       4.77      11.05      17.32      28.00
       86       0.00       4.78      10.88      16.98      27.00
       87       0.00       4.70      10.80      16.90      28.00
       88       0.00       4.67      10.85      17.04      30.00
       89       0.00       4.52      10.83      17.14      30.00
       90       0.00       4.60      10.76      16.91      28.00
       91       0.00       4.56      10.91      17.26      29.00
       92       0.00       4.50      10.68      16.85      32.00
       93       0.00       4.39      10.59      16.80      31.00
       94       0.00       4.41      10.74      17.06      30.00
       95       0.00       4.52      10.82      17.13      29.00
       96       0.00       4.58      10.77      16.95      29.00
       97       0.00       4.50      10.88      17.25      28.00
       98       0.00       4.49      10.88      17.26      29.00
       99       0.00       4.49      10.81      17.12      27.00
      100       0.00       4.22      10.67      17.12      28.00

Trajectory summary (Population 7: Pop 7)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0      16.00      16.00      16.00      16.00      16.00
        1       6.00      15.00      19.35      23.70      38.00
        2       5.00      16.25      22.22      28.20      47.00
        3       6.00      17.80      24.54      31.27      50.00
        4       6.00      18.94      25.99      33.04      52.00
        5       3.00      19.81      26.91      34.01      49.00
        6       7.00      20.78      27.91      35.03      52.00
        7       8.00      21.20      28.45      35.71      53.00
        8      11.00      21.84      29.04      36.24      50.00
        9       2.00      10.06      13.52      16.99      26.00
       10       1.00       4.98       7.83      10.68      20.00
       11       0.00       3.69       6.55       9.41      16.00
       12       0.00       2.98       5.97       8.96      17.00
       13       0.00       2.54       5.54       8.54      16.00
       14       0.00       2.16       5.17       8.18      15.00
       15       0.00       1.90       5.02       8.15      15.00
       16       0.00       1.67       4.87       8.06      16.00
       17       0.00       1.38       4.56       7.74      16.00
       18       0.00       1.18       4.36       7.53      15.00
       19       0.00       0.96       4.18       7.40      16.00
       20       0.00       0.88       4.17       7.46      14.00
       21       0.00       0.72       4.03       7.35      14.00
       22       0.00       0.54       3.92       7.29      15.00
       23       0.00       0.41       3.78       7.15      17.00
       24       0.00       0.28       3.60       6.92      19.00
       25       0.00       0.23       3.54       6.85      16.00
       26       0.00       0.14       3.47       6.81      14.00
       27       0.00      -0.06       3.37       6.80      17.00
       28       0.00      -0.17       3.30       6.77      16.00
       29       0.00      -0.23       3.25       6.74      16.00
       30       0.00      -0.25       3.18       6.62      13.00
       31       0.00      -0.40       3.09       6.58      15.00
       32       0.00      -0.46       2.89       6.24      15.00
       33       0.00      -0.52       2.84       6.20      14.00
       34       0.00      -0.57       2.76       6.08      15.00
       35       0.00      -0.66       2.64       5.95      17.00
       36       0.00      -0.74       2.60       5.94      17.00
       37       0.00      -0.74       2.53       5.80      15.00
       38       0.00      -0.80       2.38       5.57      18.00
       39       0.00      -0.80       2.36       5.52      14.00
       40       0.00      -0.91       2.28       5.48      15.00
       41       0.00      -0.94       2.24       5.43      16.00
       42       0.00      -0.94       2.15       5.24      14.00
       43       0.00      -1.02       2.12       5.26      16.00
       44       0.00      -1.01       2.13       5.27      13.00
       45       0.00      -1.08       2.07       5.22      15.00
       46       0.00      -1.17       2.10       5.37      14.00
       47       0.00      -1.17       1.96       5.10      15.00
       48       0.00      -1.13       1.86       4.84      14.00
       49       0.00      -1.18       1.78       4.74      18.00
       50       0.00      -1.17       1.69       4.56      16.00
       51       0.00      -1.20       1.66       4.53      17.00
       52       0.00      -1.21       1.66       4.52      13.00
       53       0.00      -1.20       1.60       4.39      13.00
       54       0.00      -1.27       1.58       4.43      15.00
       55       0.00      -1.30       1.56       4.41      15.00
       56       0.00      -1.29       1.51       4.31      15.00
       57       0.00      -1.37       1.51       4.40      17.00
       58       0.00      -1.29       1.45       4.18      13.00
       59       0.00      -1.32       1.36       4.04      13.00
       60       0.00      -1.34       1.30       3.95      15.00
       61       0.00      -1.38       1.26       3.89      14.00
       62       0.00      -1.43       1.24       3.91      14.00
       63       0.00      -1.44       1.21       3.85      13.00
       64       0.00      -1.33       1.10       3.52      13.00
       65       0.00      -1.38       1.10       3.57      16.00
       66       0.00      -1.41       1.09       3.59      14.00
       67       0.00      -1.48       1.07       3.61      17.00
       68       0.00      -1.37       0.96       3.29      13.00
       69       0.00      -1.39       0.98       3.35      13.00
       70       0.00      -1.40       0.93       3.25      14.00
       71       0.00      -1.38       0.88       3.15      12.00
       72       0.00      -1.37       0.83       3.03      13.00
       73       0.00      -1.33       0.75       2.83      14.00
       74       0.00      -1.30       0.73       2.76      12.00
       75       0.00      -1.38       0.72       2.83      15.00
       76       0.00      -1.22       0.63       2.49      13.00
       77       0.00      -1.25       0.61       2.47      13.00
       78       0.00      -1.33       0.64       2.61      14.00
       79       0.00      -1.26       0.60       2.46      13.00
       80       0.00      -1.37       0.61       2.58      14.00
       81       0.00      -1.34       0.59       2.52      13.00
       82       0.00      -1.21       0.53       2.27      14.00
       83       0.00      -1.22       0.50       2.22      12.00
       84       0.00      -1.30       0.49       2.28      17.00
       85       0.00      -1.27       0.46       2.20      12.00
       86       0.00      -1.10       0.41       1.92      10.00
       87       0.00      -1.25       0.44       2.14      14.00
       88       0.00      -1.11       0.38       1.86      12.00
       89       0.00      -1.07       0.38       1.83      13.00
       90       0.00      -1.12       0.37       1.87      13.00
       91       0.00      -1.17       0.39       1.95      13.00
       92       0.00      -1.10       0.38       1.87      12.00
       93       0.00      -1.16       0.39       1.93      11.00
       94       0.00      -1.13       0.36       1.84      13.00
       95       0.00      -1.06       0.34       1.73      11.00
       96       0.00      -1.03       0.33       1.69      12.00
       97       0.00      -0.96       0.31       1.58       9.00
       98       0.00      -1.05       0.31       1.67      11.00
       99       0.00      -1.08       0.31       1.69      13.00
      100       0.00      -1.08       0.30       1.68      12.00

Trajectory summary (Population 8: Pop 8)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       1.00       1.00       1.00       1.00       1.00
        1       0.00       0.16       1.33       2.49       6.00
        2       0.00      -0.23       1.46       3.16       9.00
        3       0.00      -0.41       1.40       3.21      10.00
        4       0.00      -0.58       1.35       3.28      10.00
        5       0.00      -0.59       1.17       2.94       9.00
        6       0.00      -0.69       1.00       2.70      11.00
        7       0.00      -0.74       0.86       2.45      10.00
        8       0.00      -0.78       0.74       2.26       9.00
        9       0.00      -0.81       0.69       2.19      12.00
       10       0.00      -0.82       0.62       2.06       9.00
       11       0.00      -0.79       0.57       1.93       8.00
       12       0.00      -0.88       0.55       1.99       9.00
       13       0.00      -0.80       0.48       1.76       8.00
       14       0.00      -0.81       0.46       1.73       9.00
       15       0.00      -0.77       0.39       1.55       9.00
       16       0.00      -0.80       0.36       1.52       9.00
       17       0.00      -0.75       0.29       1.32       8.00
       18       0.00      -0.68       0.26       1.20       7.00
       19       0.00      -0.72       0.25       1.22       9.00
       20       0.00      -0.69       0.23       1.15      10.00
       21       0.00      -0.65       0.19       1.03       8.00
       22       0.00      -0.59       0.18       0.95       6.00
       23       0.00      -0.59       0.16       0.91       8.00
       24       0.00      -0.57       0.14       0.85       7.00
       25       0.00      -0.61       0.14       0.89       8.00
       26       0.00      -0.54       0.11       0.76       7.00
       27       0.00      -0.57       0.11       0.79       7.00
       28       0.00      -0.46       0.08       0.62       7.00
       29       0.00      -0.47       0.07       0.62       8.00
       30       0.00      -0.40       0.06       0.52       7.00
       31       0.00      -0.33       0.05       0.43       6.00
       32       0.00      -0.34       0.05       0.43       5.00
       33       0.00      -0.33       0.04       0.41       6.00
       34       0.00      -0.28       0.03       0.34       5.00
       35       0.00      -0.32       0.03       0.38       7.00
       36       0.00      -0.27       0.02       0.31       6.00
       37       0.00      -0.20       0.02       0.23       5.00
       38       0.00      -0.25       0.01       0.28       8.00
       39       0.00      -0.17       0.01       0.19       4.00
       40       0.00      -0.24       0.01       0.27       6.00
       41       0.00      -0.26       0.01       0.29       8.00
       42       0.00      -0.29       0.01       0.32       8.00
       43       0.00      -0.23       0.01       0.25       7.00
       44       0.00      -0.18       0.01       0.19       5.00
       45       0.00      -0.10       0.00       0.10       3.00
       46       0.00      -0.10       0.00       0.10       3.00
       47       0.00      -0.21       0.01       0.23       7.00
       48       0.00      -0.06       0.00       0.07       2.00
       49       0.00      -0.03       0.00       0.03       1.00
       50       0.00      -0.06       0.00       0.07       2.00
       51       0.00      -0.09       0.00       0.10       3.00
       52       0.00      -0.09       0.00       0.10       3.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 9: Pop 9)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       2.00       2.00       2.00       2.00       2.00
        1       0.00       0.97       2.49       4.02       8.00
        2       0.00       0.67       2.68       4.70      11.00
        3       0.00       0.46       2.71       4.96      11.00
        4       0.00       0.30       2.67       5.05      11.00
        5       0.00       0.07       2.44       4.82      12.00
        6       0.00      -0.08       2.33       4.73      12.00
        7       0.00      -0.27       2.14       4.56      13.00
        8       0.00      -0.40       2.06       4.52      14.00
        9       0.00      -0.50       1.96       4.42      11.00
       10       0.00      -0.58       1.87       4.32      12.00
       11       0.00      -0.61       1.71       4.03      12.00
       12       0.00      -0.69       1.56       3.81      12.00
       13       0.00      -0.83       1.52       3.86      11.00
       14       0.00      -0.82       1.30       3.42      11.00
       15       0.00      -0.86       1.21       3.29      11.00
       16       0.00      -0.92       1.18       3.29      12.00
       17       0.00      -0.95       1.14       3.23      13.00
       18       0.00      -1.04       1.08       3.20      11.00
       19       0.00      -0.98       1.01       3.00      10.00
       20       0.00      -0.96       0.92       2.81      12.00
       21       0.00      -0.97       0.87       2.72      10.00
       22       0.00      -0.95       0.76       2.47      12.00
       23       0.00      -0.95       0.74       2.43      10.00
       24       0.00      -0.95       0.64       2.23      12.00
       25       0.00      -0.96       0.61       2.18      11.00
       26       0.00      -0.96       0.56       2.09       9.00
       27       0.00      -0.94       0.54       2.01       9.00
       28       0.00      -0.97       0.53       2.04      10.00
       29       0.00      -1.07       0.55       2.17      14.00
       30       0.00      -0.95       0.46       1.87       9.00
       31       0.00      -0.97       0.46       1.88      10.00
       32       0.00      -0.95       0.43       1.80      11.00
       33       0.00      -0.97       0.42       1.81       9.00
       34       0.00      -0.97       0.38       1.73      11.00
       35       0.00      -0.93       0.36       1.65      10.00
       36       0.00      -0.83       0.30       1.43      10.00
       37       0.00      -0.79       0.28       1.35       9.00
       38       0.00      -0.92       0.29       1.50      11.00
       39       0.00      -0.87       0.26       1.40       9.00
       40       0.00      -0.87       0.25       1.36      11.00
       41       0.00      -0.80       0.23       1.26      10.00
       42       0.00      -0.76       0.22       1.20       9.00
       43       0.00      -0.81       0.22       1.24      12.00
       44       0.00      -0.73       0.19       1.12       9.00
       45       0.00      -0.66       0.17       1.00       8.00
       46       0.00      -0.84       0.20       1.24      11.00
       47       0.00      -0.72       0.17       1.06       8.00
       48       0.00      -0.71       0.15       1.01      12.00
       49       0.00      -0.58       0.11       0.81       8.00
       50       0.00      -0.58       0.12       0.81       9.00
       51       0.00      -0.51       0.10       0.71       7.00
       52       0.00      -0.50       0.09       0.69       8.00
       53       0.00      -0.53       0.09       0.72       7.00
       54       0.00      -0.69       0.11       0.91      13.00
       55       0.00      -0.62       0.10       0.82      10.00
       56       0.00      -0.55       0.09       0.74       7.00
       57       0.00      -0.52       0.08       0.68       9.00
       58       0.00      -0.54       0.09       0.71       8.00
       59       0.00      -0.52       0.07       0.67       8.00
       60       0.00      -0.46       0.07       0.59       6.00
       61       0.00      -0.49       0.06       0.62       8.00
       62       0.00      -0.38       0.05       0.48       5.00
       63       0.00      -0.43       0.05       0.54       7.00
       64       0.00      -0.48       0.05       0.59      11.00
       65       0.00      -0.52       0.05       0.63      10.00
       66       0.00      -0.35       0.04       0.43       7.00
       67       0.00      -0.47       0.05       0.57      10.00
       68       0.00      -0.51       0.06       0.62      10.00
       69       0.00      -0.36       0.04       0.44       6.00
       70       0.00      -0.33       0.03       0.40       5.00
       71       0.00      -0.27       0.03       0.33       5.00
       72       0.00      -0.27       0.02       0.31       6.00
       73       0.00      -0.27       0.02       0.32       6.00
       74       0.00      -0.35       0.03       0.40       8.00
       75       0.00      -0.42       0.03       0.49       9.00
       76       0.00      -0.37       0.03       0.43       6.00
       77       0.00      -0.40       0.03       0.46       8.00
       78       0.00      -0.43       0.04       0.50      10.00
       79       0.00      -0.29       0.02       0.33       7.00
       80       0.00      -0.36       0.03       0.41       9.00
       81       0.00      -0.24       0.02       0.27       6.00
       82       0.00      -0.36       0.02       0.41       9.00
       83       0.00      -0.28       0.02       0.31       6.00
       84       0.00      -0.17       0.01       0.19       4.00
       85       0.00      -0.18       0.01       0.21       4.00
       86       0.00      -0.24       0.02       0.27       5.00
       87       0.00      -0.24       0.01       0.27       6.00
       88       0.00      -0.19       0.01       0.22       4.00
       89       0.00      -0.21       0.01       0.24       6.00
       90       0.00      -0.24       0.01       0.26       7.00
       91       0.00      -0.16       0.01       0.17       3.00
       92       0.00      -0.17       0.01       0.19       4.00
       93       0.00      -0.19       0.01       0.21       4.00
       94       0.00      -0.31       0.02       0.34       8.00
       95       0.00      -0.23       0.01       0.26       6.00
       96       0.00      -0.16       0.01       0.18       4.00
       97       0.00      -0.20       0.01       0.22       5.00
       98       0.00      -0.25       0.01       0.28       7.00
       99       0.00      -0.41       0.02       0.45      12.00
      100       0.00      -0.43       0.02       0.48      12.00

Trajectory summary (Population 10: Pop 10)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       1.00       1.00       1.00       1.00       1.00
        1       0.00       0.19       1.28       2.37       6.00
        2       0.00      -0.17       1.41       3.00       8.00
        3       0.00      -0.37       1.34       3.05       9.00
        4       0.00      -0.51       1.26       3.03      11.00
        5       0.00      -0.65       1.17       3.00       9.00
        6       0.00      -0.76       1.10       2.97      14.00
        7       0.00      -0.79       1.01       2.80      10.00
        8       0.00      -0.82       0.89       2.60      10.00
        9       0.00      -0.82       0.76       2.33       8.00
       10       0.00       0.00       0.00       0.00       0.00
       11       0.00       0.00       0.00       0.00       0.00
       12       0.00       0.00       0.00       0.00       0.00
       13       0.00       0.00       0.00       0.00       0.00
       14       0.00       0.00       0.00       0.00       0.00
       15       0.00       0.00       0.00       0.00       0.00
       16       0.00       0.00       0.00       0.00       0.00
       17       0.00       0.00       0.00       0.00       0.00
       18       0.00       0.00       0.00       0.00       0.00
       19       0.00       0.00       0.00       0.00       0.00
       20       0.00       0.00       0.00       0.00       0.00
       21       0.00       0.00       0.00       0.00       0.00
       22       0.00       0.00       0.00       0.00       0.00
       23       0.00       0.00       0.00       0.00       0.00
       24       0.00       0.00       0.00       0.00       0.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 11: Pop 11)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       4.00       4.00       4.00       4.00       4.00
        1       0.00       2.51       4.71       6.91      13.00
        2       0.00       2.22       5.11       8.00      16.00
        3       0.00       2.13       5.25       8.37      16.00
        4       0.00       1.96       5.38       8.81      19.00
        5       0.00       1.89       5.41       8.92      17.00
        6       0.00       1.62       5.15       8.68      17.00
        7       0.00       1.48       5.08       8.68      19.00
        8       0.00       1.38       5.06       8.73      17.00
        9       0.00       1.13       4.88       8.62      18.00
       10       0.00       0.79       3.44       6.10      12.00
       11       0.00       0.48       3.05       5.62      14.00
       12       0.00       0.33       2.76       5.19      12.00
       13       0.00       0.08       2.54       4.99      11.00
       14       0.00      -0.16       2.35       4.85      12.00
       15       0.00      -0.29       2.11       4.52      10.00
       16       0.00      -0.40       2.01       4.43      11.00
       17       0.00      -0.57       1.95       4.47      15.00
       18       0.00      -0.65       1.79       4.23      13.00
       19       0.00      -0.68       1.58       3.85      10.00
       20       0.00      -0.78       1.53       3.83      13.00
       21       0.00      -0.87       1.47       3.82      11.00
       22       0.00      -0.88       1.37       3.61      12.00
       23       0.00      -0.93       1.25       3.44      10.00
       24       0.00      -1.00       1.19       3.39      10.00
       25       0.00      -1.04       1.08       3.20      12.00
       26       0.00      -1.02       0.99       2.99      13.00
       27       0.00      -0.99       0.93       2.84      11.00
       28       0.00      -1.01       0.89       2.79      12.00
       29       0.00      -1.00       0.80       2.61      10.00
       30       0.00      -1.04       0.77       2.57      12.00
       31       0.00      -0.99       0.74       2.47      12.00
       32       0.00      -1.05       0.73       2.51      10.00
       33       0.00      -1.06       0.73       2.52      11.00
       34       0.00      -1.02       0.67       2.36      12.00
