METAPOPULATION MODEL results; Date=8/5/2023 Time=01:24:06
===========================================================
B20




   52 populations (52 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       51       0.00       7.34      13.02      18.70      30.00
       52       0.00       7.28      12.92      18.56      32.00
       53       0.00       7.02      12.63      18.25      29.00
       54       0.00       7.12      12.80      18.47      32.00
       55       0.00       7.00      12.53      18.05      30.00
       56       0.00       7.22      12.68      18.15      30.00
       57       0.00       7.08      12.77      18.46      31.00
       58       0.00       7.26      13.04      18.82      28.00
       59       0.00       7.16      12.94      18.72      28.00
       60       0.00       7.17      13.11      19.04      32.00
       61       0.00       7.34      13.26      19.19      33.00
       62       0.00       6.98      12.87      18.76      31.00
       63       0.00       6.84      12.61      18.39      30.00
       64       0.00       6.76      12.61      18.46      30.00
       65       0.00       6.73      12.53      18.33      29.00
       66       0.00       6.78      12.52      18.26      30.00
       67       0.00       6.62      12.52      18.41      30.00
       68       0.00       6.50      12.35      18.21      30.00
       69       0.00       6.36      12.32      18.28      31.00
       70       0.00       6.27      12.28      18.30      31.00
       71       0.00       6.37      12.43      18.49      35.00
       72       0.00       6.36      12.40      18.44      31.00
       73       0.00       6.14      12.16      18.18      31.00
       74       0.00       6.16      12.39      18.61      31.00
       75       0.00       6.28      12.38      18.49      31.00
       76       0.00       6.34      12.50      18.66      29.00
       77       0.00       6.46      12.50      18.55      32.00
       78       0.00       6.45      12.48      18.52      29.00
       79       0.00       6.38      12.65      18.93      29.00
       80       0.00       6.19      12.33      18.46      28.00
       81       0.00       6.09      12.26      18.43      33.00
       82       0.00       5.97      12.24      18.51      33.00
       83       0.00       6.01      12.15      18.29      29.00
       84       0.00       5.94      12.10      18.27      28.00
       85       0.00       5.98      12.24      18.49      28.00
       86       0.00       5.91      12.03      18.14      30.00
       87       0.00       5.94      12.20      18.46      32.00
       88       0.00       5.87      12.12      18.37      29.00
       89       0.00       5.96      12.20      18.44      30.00
       90       0.00       5.79      12.01      18.22      31.00
       91       0.00       5.74      11.99      18.24      30.00
       92       0.00       5.59      11.80      18.01      30.00
       93       0.00       5.73      11.94      18.15      33.00
       94       0.00       5.66      11.83      18.00      27.00
       95       0.00       5.52      11.79      18.05      33.00
       96       0.00       5.56      11.91      18.26      29.00
       97       0.00       5.57      11.90      18.22      28.00
       98       0.00       5.60      12.02      18.43      29.00
       99       0.00       5.56      11.90      18.24      32.00
      100       0.00       5.44      11.72      18.00      29.00

Trajectory summary (Population 10: Pop 10)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       1.00       1.00       1.00       1.00       1.00
        1       0.00       0.16       1.31       2.45       7.00
        2       0.00      -0.20       1.44       3.08      10.00
        3       0.00      -0.39       1.38       3.15       9.00
        4       0.00      -0.55       1.28       3.11      10.00
        5       0.00      -0.62       1.26       3.14      10.00
        6       0.00      -0.70       1.14       2.99       9.00
        7       0.00      -0.74       1.08       2.89       9.00
        8       0.00      -0.77       0.93       2.63      10.00
        9       0.00      -0.81       0.82       2.45       9.00
       10       0.00       0.00       0.00       0.00       0.00
       11       0.00       0.00       0.00       0.00       0.00
       12       0.00       0.00       0.00       0.00       0.00
       13       0.00       0.00       0.00       0.00       0.00
       14       0.00       0.00       0.00       0.00       0.00
       15       0.00       0.00       0.00       0.00       0.00
       16       0.00       0.00       0.00       0.00       0.00
       17       0.00       0.00       0.00       0.00       0.00
       18       0.00       0.00       0.00       0.00       0.00
       19       0.00       0.00       0.00       0.00       0.00
       20       0.00       0.00       0.00       0.00       0.00
       21       0.00       0.00       0.00       0.00       0.00
       22       0.00       0.00       0.00       0.00       0.00
       23       0.00       0.00       0.00       0.00       0.00
       24       0.00       0.00       0.00       0.00       0.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 11: Pop 11)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       1.00       1.00       1.00       1.00       1.00
        1       0.00       0.06       1.27       2.49       8.00
        2       0.00      -0.27       1.43       3.12      11.00
        3       0.00      -0.49       1.36       3.21       9.00
        4       0.00      -0.60       1.21       3.01      10.00
        5       0.00      -0.65       1.09       2.83       8.00
        6       0.00      -0.78       1.01       2.79      10.00
        7       0.00      -0.73       0.84       2.41      10.00
        8       0.00      -0.80       0.81       2.43      10.00
        9       0.00      -0.85       0.76       2.38       9.00
       10       0.00      -0.80       0.65       2.10       9.00
       11       0.00      -0.83       0.61       2.06       8.00
       12       0.00      -0.88       0.57       2.03      12.00
       13       0.00      -0.78       0.48       1.74       8.00
       14       0.00      -0.76       0.43       1.62      10.00
       15       0.00      -0.78       0.41       1.59       8.00
       16       0.00      -0.74       0.35       1.44       8.00
       17       0.00      -0.70       0.30       1.31       8.00
       18       0.00      -0.80       0.30       1.41       8.00
       19       0.00      -0.77       0.26       1.30       9.00
       20       0.00      -0.74       0.24       1.21       8.00
       21       0.00      -0.68       0.19       1.07       8.00
       22       0.00      -0.65       0.19       1.02      12.00
       23       0.00      -0.62       0.18       0.98       8.00
       24       0.00      -0.70       0.19       1.07       8.00
       25       0.00      -0.64       0.16       0.95      10.00
       26       0.00      -0.72       0.17       1.05      10.00
       27       0.00      -0.58       0.14       0.85       6.00
       28       0.00      -0.63       0.14       0.90      10.00
       29       0.00      -0.52       0.11       0.74       6.00
       30       0.00      -0.60       0.11       0.83       9.00
       31       0.00      -0.49       0.09       0.66       8.00
       32       0.00      -0.50       0.08       0.67       8.00
       33       0.00      -0.43       0.06       0.55       9.00
       34       0.00      -0.45       0.05       0.55       9.00
       35       0.00      -0.41       0.05       0.51       8.00
       36       0.00      -0.37       0.05       0.47       6.00
       37       0.00      -0.32       0.04       0.40       4.00
       38       0.00      -0.28       0.04       0.35       5.00
       39       0.00      -0.29       0.03       0.35       6.00
       40       0.00      -0.28       0.03       0.33       5.00
       41       0.00      -0.31       0.03       0.36       7.00
       42       0.00      -0.21       0.02       0.24       4.00
       43       0.00      -0.22       0.02       0.25       5.00
       44       0.00      -0.18       0.01       0.20       3.00
       45       0.00      -0.14       0.01       0.16       3.00
       46       0.00      -0.16       0.01       0.18       4.00
       47       0.00      -0.07       0.00       0.08       2.00
       48       0.00      -0.11       0.01       0.12       3.00
       49       0.00      -0.21       0.01       0.23       6.00
       50       0.00      -0.16       0.01       0.18       4.00
       51       0.00      -0.10       0.00       0.11       3.00
       52       0.00      -0.18       0.01       0.20       5.00
       53       0.00      -0.20       0.01       0.22       6.00
       54       0.00      -0.13       0.00       0.14       4.00
       55       0.00      -0.13       0.00       0.14       4.00
       56       0.00      -0.14       0.01       0.15       4.00
       57       0.00      -0.17       0.01       0.19       4.00
       58       0.00      -0.15       0.01       0.17       4.00
       59       0.00      -0.09       0.00       0.10       3.00
       60       0.00      -0.09       0.00       0.10       3.00
       61       0.00      -0.12       0.00       0.13       4.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 12: Pop 12)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0      43.00      43.00      43.00      43.00      43.00
        1      30.00      45.82      52.90      59.97      73.00
        2      22.00      51.43      61.15      70.88      96.00
        3      23.00      57.07      68.42      79.76     106.00
        4      29.00      61.89      73.75      85.61     114.00
        5      42.00      65.12      77.17      89.22     117.00
        6      42.00      67.32      79.44      91.56     119.00
        7      41.00      69.80      81.50      93.20     116.00
        8      47.00      70.89      82.36      93.83     118.00
        9      24.00      36.80      42.80      48.80      66.00
       10       7.00      16.74      21.47      26.21      39.00
       11       7.00      13.66      18.30      22.94      38.00
       12       4.00      12.01      16.91      21.81      33.00
       13       2.00      10.98      15.76      20.53      32.00
       14       3.00      10.34      15.36      20.37      33.00
       15       1.00       9.89      15.03      20.16      31.00
       16       1.00       9.48      14.71      19.93      36.00
       17       0.00       9.42      14.74      20.06      34.00
       18       0.00       9.49      14.73      19.96      32.00
       19       0.00       9.41      14.70      19.98      34.00
       20       0.00       9.49      14.57      19.65      30.00
       21       0.00       9.40      14.62      19.84      40.00
       22       0.00       9.47      14.51      19.55      32.00
       23       0.00       9.23      14.58      19.93      32.00
       24       0.00       9.01      14.43      19.85      36.00
       25       0.00       8.94      14.31      19.68      33.00
       26       0.00       9.31      14.55      19.78      32.00
       27       0.00       9.10      14.35      19.61      31.00
       28       0.00       9.02      14.28      19.54      32.00
       29       0.00       8.93      14.22      19.50      30.00
       30       0.00       8.79      14.20      19.62      32.00
       31       0.00       8.72      14.06      19.40      29.00
       32       0.00       8.84      14.25      19.66      31.00
       33       0.00       8.66      14.16      19.66      32.00
       34       0.00       8.56      13.95      19.34      38.00
       35       0.00       8.63      14.08      19.53      33.00
       36       0.00       8.47      13.96      19.46      32.00
       37       0.00       8.49      14.07      19.66      35.00
       38       0.00       8.37      13.94      19.50      33.00
       39       0.00       8.36      14.00      19.64      29.00
       40       0.00       8.13      13.92      19.71      42.00
       41       0.00       8.06      14.01      19.96      34.00
       42       0.00       8.09      13.82      19.56      29.00
       43       0.00       8.00      13.78      19.57      30.00
       44       0.00       7.88      13.58      19.28      31.00
       45       0.00       7.96      13.53      19.10      31.00
       46       0.00       7.93      13.69      19.45      32.00
       47       0.00       7.95      13.68      19.40      34.00
       48       0.00       8.05      13.85      19.66      32.00
       49       0.00       7.87      13.53      19.19      34.00
       50       0.00       8.15      13.89      19.64      33.00
       51       0.00       8.02      13.95      19.88      37.00
       52       0.00       7.82      13.84      19.86      32.00
       53       0.00       7.86      13.68      19.49      31.00
       54       0.00       7.81      13.78      19.76      32.00
       55       0.00       7.57      13.72      19.88      30.00
       56       0.00       7.61      13.70      19.80      35.00
       57       0.00       7.64      13.80      19.95      35.00
       58       0.00       7.68      13.80      19.92      35.00
       59       0.00       7.71      13.91      20.11      35.00
       60       0.00       7.76      13.80      19.83      35.00
       61       0.00       7.75      13.72      19.68      29.00
       62       0.00       7.52      13.65      19.77      32.00
       63       0.00       7.49      13.58      19.67      31.00
       64       0.00       7.51      13.44      19.36      30.00
       65       0.00       7.40      13.40      19.40      29.00
       66       0.00       7.28      13.44      19.60      31.00
       67       0.00       7.25      13.58      19.90      33.00
       68       0.00       7.35      13.36      19.37      31.00
       69       0.00       7.43      13.46      19.49      30.00
       70       0.00       7.56      13.63      19.70      32.00
       71       0.00       7.33      13.56      19.79      33.00
       72       0.00       7.18      13.45      19.72      31.00
       73       0.00       7.28      13.61      19.94      35.00
       74       0.00       7.28      13.72      20.16      40.00
       75       0.00       7.41      13.68      19.95      32.00
       76       0.00       7.48      13.74      20.00      32.00
       77       0.00       7.55      13.76      19.96      32.00
       78       0.00       7.49      13.71      19.93      32.00
       79       0.00       7.43      13.76      20.09      32.00
       80       0.00       7.39      13.77      20.15      29.00
       81       0.00       7.23      13.58      19.93      31.00
       82       0.00       7.36      13.68      20.01      33.00
       83       0.00       7.65      13.92      20.18      33.00
       84       0.00       7.53      13.84      20.16      36.00
       85       0.00       7.42      13.76      20.10      33.00
       86       0.00       7.38      13.71      20.05      33.00
       87       0.00       7.36      13.69      20.01      34.00
       88       0.00       7.23      13.41      19.60      31.00
       89       0.00       7.48      13.70      19.91      32.00
       90       0.00       7.43      13.71      19.98      29.00
       91       0.00       7.17      13.50      19.83      30.00
       92       0.00       6.87      13.27      19.66      39.00
       93       0.00       6.90      13.26      19.61      31.00
       94       0.00       7.06      13.27      19.47      29.00
       95       0.00       6.96      13.31      19.66      34.00
       96       0.00       7.00      13.34      19.68      32.00
       97       0.00       7.06      13.34      19.63      31.00
       98       0.00       6.96      13.25      19.53      36.00
       99       0.00       7.19      13.48      19.77      31.00
      100       0.00       7.16      13.50      19.85      32.00

Trajectory summary (Population 13: Pop 13)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0      30.00      30.00      30.00      30.00      30.00
        1      17.00      30.23      36.38      42.53      55.00
        2      15.00      33.72      42.28      50.84      68.00
        3      16.00      37.57      47.30      57.03      79.00
        4      17.00      40.38      50.61      60.84      82.00
        5      16.00      42.25      52.51      62.78      84.00
        6      20.00      44.07      54.26      64.46      93.00
        7      27.00      45.65      55.70      65.76      88.00
        8      24.00      46.21      55.87      65.53      87.00
        9      12.00      21.15      25.70      30.25      41.00
       10       5.00      12.83      17.02      21.21      34.00
       11       3.00      10.54      14.74      18.94      26.00
       12       2.00       9.36      13.58      17.80      28.00
       13       1.00       8.54      12.71      16.89      30.00
       14       1.00       8.25      12.55      16.85      27.00
       15       0.00       7.71      12.29      16.88      27.00
       16       0.00       7.48      11.96      16.43      28.00
       17       0.00       7.43      11.91      16.39      24.00
       18       0.00       7.01      11.61      16.21      28.00
       19       0.00       6.96      11.47      15.99      26.00
       20       0.00       6.72      11.37      16.02      28.00
       21       0.00       6.63      11.41      16.19      28.00
       22       0.00       6.41      11.34      16.28      27.00
       23       0.00       6.40      11.16      15.93      28.00
       24       0.00       6.31      11.04      15.76      27.00
       25       0.00       6.41      11.05      15.69      24.00
       26       0.00       6.27      11.14      16.02      26.00
       27       0.00       6.29      11.17      16.05      25.00
       28       0.00       6.26      11.19      16.12      30.00
       29       0.00       6.39      11.49      16.60      28.00
       30       0.00       6.30      11.29      16.28      29.00
       31       0.00       6.49      11.42      16.35      28.00
       32       0.00       6.27      11.28      16.30      25.00
       33       0.00       5.83      11.02      16.21      27.00
       34       0.00       5.90      11.06      16.21      34.00
       35       0.00       5.85      10.98      16.10      26.00
       36       0.00       5.80      11.04      16.29      26.00
       37       0.00       5.72      10.95      16.18      29.00
       38       0.00       5.49      10.61      15.72      27.00
       39       0.00       5.42      10.65      15.88      27.00
       40       0.00       5.32      10.52      15.72      28.00
       41       0.00       5.43      10.64      15.84      26.00
       42       0.00       5.26      10.67      16.07      28.00
       43       0.00       5.17      10.72      16.27      28.00
       44       0.00       5.39      10.80      16.21      29.00
       45       0.00       5.20      10.66      16.12      30.00
       46       0.00       5.08      10.43      15.79      25.00
       47       0.00       5.09      10.53      15.98      28.00
       48       0.00       5.12      10.69      16.25      28.00
       49       0.00       5.02      10.59      16.16      27.00
       50       0.00       4.99      10.46      15.93      27.00
       51       0.00       4.87      10.45      16.03      25.00
       52       0.00       4.77      10.37      15.97      27.00
       53       0.00       4.79      10.42      16.05      26.00
       54       0.00       4.60      10.27      15.93      27.00
       55       0.00       4.62      10.32      16.01      29.00
       56       0.00       4.75      10.43      16.12      24.00
       57       0.00       4.67      10.45      16.22      30.00
       58       0.00       4.59      10.37      16.16      28.00
       59       0.00       4.80      10.56      16.32      29.00
       60       0.00       4.60      10.42      16.23      27.00
       61       0.00       4.69      10.56      16.43      29.00
       62       0.00       4.76      10.63      16.49      30.00
       63       0.00       4.98      10.52      16.07      27.00
       64       0.00       4.82      10.47      16.13      28.00
       65       0.00       4.69      10.37      16.05      25.00
       66       0.00       4.46      10.30      16.15      28.00
       67       0.00       4.47      10.37      16.27      26.00
       68       0.00       4.50      10.27      16.03      26.00
       69       0.00       4.29      10.07      15.85      25.00
       70       0.00       4.34      10.35      16.36      27.00
       71       0.00       4.15      10.18      16.22      29.00
       72       0.00       4.08      10.09      16.11      29.00
       73       0.00       4.03       9.96      15.88      25.00
       74       0.00       3.95       9.85      15.75      27.00
       75       0.00       3.85       9.95      16.04      27.00
       76       0.00       3.90       9.84      15.79      26.00
       77       0.00       3.75       9.81      15.86      29.00
       78       0.00       3.70       9.76      15.83      26.00
       79       0.00       3.69       9.57      15.44      32.00
       80       0.00       3.66       9.57      15.48      27.00
       81       0.00       3.60       9.48      15.36      26.00
       82       0.00       3.67       9.68      15.69      25.00
       83       0.00       3.64       9.69      15.74      28.00
       84       0.00       3.66       9.60      15.53      25.00
       85       0.00       3.56       9.52      15.48      25.00
       86       0.00       3.42       9.47      15.52      27.00
       87       0.00       3.51       9.59      15.66      26.00
       88       0.00       3.43       9.52      15.62      28.00
       89       0.00       3.44       9.45      15.45      25.00
       90       0.00       3.53       9.49      15.45      30.00
       91       0.00       3.39       9.46      15.52      28.00
       92       0.00       3.27       9.31      15.34      26.00
       93       0.00       3.35       9.35      15.34      25.00
       94       0.00       3.22       9.36      15.51      29.00
       95       0.00       3.25       9.43      15.60      24.00
       96       0.00       3.24       9.64      16.03      31.00
       97       0.00       3.17       9.38      15.59      26.00
       98       0.00       3.11       9.32      15.52      30.00
       99       0.00       3.04       9.41      15.78      26.00
      100       0.00       3.03       9.22      15.40      28.00

Trajectory summary (Population 14: Pop 14)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       1.00       1.00       1.00       1.00       1.00
        1       0.00       0.06       1.19       2.31       7.00
        2       0.00      -0.26       1.13       2.52       7.00
        3       0.00      -0.43       1.03       2.49       7.00
        4       0.00      -0.53       0.87       2.26       8.00
        5       0.00      -0.60       0.72       2.04       9.00
        6       0.00      -0.60       0.61       1.81       9.00
        7       0.00      -0.61       0.54       1.69       6.00
        8       0.00      -0.59       0.44       1.48       7.00
        9       0.00      -0.62       0.39       1.40       7.00
       10       0.00       0.00       0.00       0.00       0.00
       11       0.00       0.00       0.00       0.00       0.00
       12       0.00       0.00       0.00       0.00       0.00
       13       0.00       0.00       0.00       0.00       0.00
       14       0.00       0.00       0.00       0.00       0.00
       15       0.00       0.00       0.00       0.00       0.00
       16       0.00       0.00       0.00       0.00       0.00
       17       0.00       0.00       0.00       0.00       0.00
       18       0.00       0.00       0.00       0.00       0.00
       19       0.00       0.00       0.00       0.00       0.00
       20       0.00       0.00       0.00       0.00       0.00
       21       0.00       0.00       0.00       0.00       0.00
       22       0.00       0.00       0.00       0.00       0.00
       23       0.00       0.00       0.00       0.00       0.00
       24       0.00       0.00       0.00       0.00       0.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 15: Pop 15)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       1.00       1.00       1.00       1.00       1.00
        1       0.00       0.17       1.29       2.41       6.00
        2       0.00      -0.13       1.48       3.10       9.00
        3       0.00      -0.38       1.44       3.26       9.00
        4       0.00      -0.49       1.34       3.17      10.00
        5       0.00      -0.64       1.19       3.02      10.00
        6       0.00      -0.63       1.07       2.78       8.00
        7       0.00      -0.74       1.01       2.77      10.00
        8       0.00      -0.75       0.84       2.44       9.00
        9       0.00      -0.88       0.83       2.53      11.00
       10       0.00      -0.79       0.72       2.24       8.00
       11       0.00      -0.80       0.66       2.12       9.00
       12       0.00      -0.86       0.63       2.12       9.00
       13       0.00      -0.83       0.58       1.99       8.00
       14       0.00      -0.83       0.51       1.85      10.00
       15       0.00      -0.78       0.45       1.68       8.00
       16       0.00      -0.79       0.41       1.60       7.00
       17       0.00      -0.83       0.36       1.55      11.00
       18       0.00      -0.78       0.32       1.43       9.00
       19       0.00      -0.78       0.31       1.40      10.00
       20       0.00      -0.67       0.25       1.17       8.00
       21       0.00      -0.72       0.25       1.22       9.00
       22       0.00      -0.67       0.22       1.12       7.00
       23       0.00      -0.64       0.20       1.04       7.00
       24       0.00      -0.71       0.18       1.07      10.00
       25       0.00      -0.63       0.17       0.96       8.00
       26       0.00      -0.62       0.16       0.93       8.00
